Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Parkside,54.8273042,-1.343390200921113,Arb-Spec Tree Surgery & Fencing,54.8308076,-1.3427578,Construction & Landscaping
Parkwood,35.8918643,-78.9082689,Mediterranean Grill & Grocery,35.894232949397086,-78.91087205370482,Mediterranean Restaurant
Parkwood,35.8918643,-78.9082689,Added Touch Landscaping,35.892745,-78.909423,Construction & Landscaping
Parkwood,35.8918643,-78.9082689,Parkwood Athletic Park,35.89360818397212,-78.91069843369134,Baseball Field
Parkwood,35.8918643,-78.9082689,Parkwood School Baseball Fields,35.8908274728019,-78.90508414831466,Baseball Field
Parkwood,35.8918643,-78.9082689,Fast-teks on-site computer services,35.889303000000005,-78.905765,Electronics Store
Plum Street,53.849992,-1.9185088,Ingrow Loco Museum,53.851374784564264,-1.916663646697998,Museum
Research Triangle Park,35.89212155,-78.87154641285423,Sigma Xi The Scientific Research Society Incorporated,35.895493999626986,-78.87391865139551,Business Service
Rockwood,35.97315485,-78.92234080542559,Beer Study,35.97443633549692,-78.92397716018206,Beer Bar
Rockwood,35.97315485,-78.92234080542559,NuvoTaco,35.974406622284455,-78.92455731266885,Taco Place
Rockwood,35.97315485,-78.92234080542559,The Original Q-Shack,35.97459642650227,-78.92425388491858,BBQ Joint
Rockwood,35.97315485,-78.92234080542559,Wine Authorities,35.97473486138519,-78.9237273673043,Wine Shop
Rockwood,35.97315485,-78.92234080542559,Nana's,35.97396790818475,-78.92473941026526,American Restaurant
Rockwood,35.97315485,-78.92234080542559,Thai Cafe,35.974796809298375,-78.92361533946324,Thai Restaurant
Rockwood,35.97315485,-78.92234080542559,Rockwood Park,35.972839,-78.920479,Playground
Rockwood,35.97315485,-78.92234080542559,The Boot,35.97442186780909,-78.92417820981554,Italian Restaurant
Rockwood,35.97315485,-78.92234080542559,Happy China,35.97455203277194,-78.92523225211474,Chinese Restaurant
Rockwood,35.97315485,-78.92234080542559,Subway,35.97468717163602,-78.92453432134562,Sandwich Place
Rockwood,35.97315485,-78.92234080542559,Starpoint Brewing Durham,35.97438430925175,-78.92393190369954,Brewery
Rockwood,35.97315485,-78.92234080542559,Bull City Craft,35.974288,-78.923585,Arts & Crafts Store
Rockwood,35.97315485,-78.92234080542559,Book Harvest,35.97456,-78.92342,Used Bookstore
Rockwood,35.97315485,-78.92234080542559,The Little Gym,35.97468852996826,-78.9235703,Gym
Rockwood,35.97315485,-78.92234080542559,"Lamps, Ltd.",35.974563,-78.92385542392731,Furniture / Home Store
Rockwood,35.97315485,-78.92234080542559,Family Fare,35.975027873940626,-78.92560245122688,Convenience Store
Rosemont,35.8808803,-78.9267365,Fairfield Pool,35.88501437091456,-78.92686952559596,Gym Pool
Sayward Drive,35.9505493,-78.986726,Total Wine & More,35.9492992,-78.988795,Wine Shop
Sayward Drive,35.9505493,-78.986726,PetSmart,35.949324,-78.987931,Pet Store
Sayward Drive,35.9505493,-78.986726,Peony Asian Bistro,35.95136439680663,-78.98918418391229,Asian Restaurant
Sayward Drive,35.9505493,-78.986726,Los Comales,35.951997,-78.989336,Mexican Restaurant
Sayward Drive,35.9505493,-78.986726,Home2 Suites by Hilton,35.95304,-78.990183,Hotel
Sayward Drive,35.9505493,-78.986726,Gymboree,35.9516608565677,-78.98903374263553,Kids Store
Sayward Drive,35.9505493,-78.986726,Menchie's,35.950137475907994,-78.99012600019759,Frozen Yogurt Shop
Sayward Drive,35.9505493,-78.986726,Redbox,35.951405,-78.988237,Video Store
Sayward Drive,35.9505493,-78.986726,Panera Bread,35.95041248570228,-78.98927986621857,Bakery
Sayward Drive,35.9505493,-78.986726,DSW Designer Shoe Warehouse,35.949313,-78.988409,Shoe Store
Sayward Drive,35.9505493,-78.986726,Bed Bath & Beyond,35.94923453781554,-78.99028301239008,Furniture / Home Store
Sayward Drive,35.9505493,-78.986726,Big Lots,35.951346,-78.988235,Discount Store
Sayward Drive,35.9505493,-78.986726,SpringHill Suites Durham Chapel Hill,35.951891,-78.991982,Hotel
Sayward Drive,35.9505493,-78.986726,Kohl's,35.94973615137024,-78.99135267389413,Department Store
Sayward Drive,35.9505493,-78.986726,The UPS Store,35.953471,-78.990907,Shipping Store
Sayward Drive,35.9505493,-78.986726,A.C. Moore Arts & Crafts,35.9492299,-78.989125,Arts & Crafts Store
Sayward Drive,35.9505493,-78.986726,Patterson Place Shopping Center,35.95013007912973,-78.98906687061739,Shopping Plaza
Sayward Drive,35.9505493,-78.986726,Music & Arts,35.950147222780856,-78.98927606644975,Music Store
Sayward Drive,35.9505493,-78.986726,Avail Vapor,35.951583582281295,-78.98941471374009,Vape Store
Sayward Drive,35.9505493,-78.986726,Pizzeria Roma,35.951757,-78.989302,Pizza Place
Sayward Drive,35.9505493,-78.986726,Charros Mexican Restaurant,35.95189760910234,-78.98922698903598,Mexican Restaurant
Sayward Drive,35.9505493,-78.986726,WW (Weight Watchers),35.952082851245585,-78.98924853870167,Weight Loss Center
Sayward Drive,35.9505493,-78.986726,Learning Express,35.95034772613806,-78.9899344682589,Toy / Game Store
Sayward Drive,35.9505493,-78.986726,Intrex Computers,35.950257461761495,-78.98993371543291,Electronics Store
Sayward Drive,35.9505493,-78.986726,Sprint Store,35.95011845998994,-78.98992666697266,Mobile Phone Shop
Sayward Drive,35.9505493,-78.986726,Witherspoon Rose Culture,35.95185904410999,-78.99066252160753,Garden Center
Sayward Drive,35.9505493,-78.986726,LifE KiT Lifestyle Co.,35.94752790880116,-78.98413067592487,Accessories Store
South Durham,35.996653,-78.9018053,Carolina Theatre Of Durham,35.99786067397571,-78.9026372029063,Indie Movie Theater
South Durham,35.996653,-78.9018053,The Parlour,35.99657512589933,-78.90190672123656,Ice Cream Shop
South Durham,35.996653,-78.9018053,Pizzeria Toro,35.99699792536753,-78.90371564609923,Pizza Place
South Durham,35.996653,-78.9018053,Alley Twenty Six,35.99696599389529,-78.90054189256412,Cocktail Bar
South Durham,35.996653,-78.9018053,Toast,35.99692684708369,-78.9038939667802,Sandwich Place
South Durham,35.996653,-78.9018053,M Sushi,35.99726294142017,-78.90119537719394,Sushi Restaurant
South Durham,35.996653,-78.9018053,21c Museum Hotel,35.9959681,-78.9018033,Hotel
South Durham,35.996653,-78.9018053,Viceroy,35.996744177098975,-78.90364961985031,Gastropub
South Durham,35.996653,-78.9018053,Durham Arts Council,35.99774667343413,-78.90350016747641,Performing Arts Venue
South Durham,35.996653,-78.9018053,Loaf,35.99573832823774,-78.9006961340131,Bakery
South Durham,35.996653,-78.9018053,Bar Virgile,35.9946899373782,-78.90086783404224,Cocktail Bar
South Durham,35.996653,-78.9018053,Bull City Burger and Brewery,35.99553393233484,-78.89982835242189,Burger Joint
South Durham,35.996653,-78.9018053,Rue Cler Restaurant and Bakery Cafe,35.997086,-78.89976,French Restaurant
South Durham,35.996653,-78.9018053,Luna Rotisserie & Empanadas,35.99535392596293,-78.90091941849829,Peruvian Restaurant
South Durham,35.996653,-78.9018053,Crossfit Durham,35.99701621628278,-78.89984378234959,Gym
South Durham,35.996653,-78.9018053,Lucky's Delicatessen,35.99701524628342,-78.90459717257764,Deli / Bodega
South Durham,35.996653,-78.9018053,Copa,35.99507,-78.901173,Cuban Restaurant
South Durham,35.996653,-78.9018053,Unscripted Durham,35.9963971,-78.90122079999999,Hotel
South Durham,35.996653,-78.9018053,Atomic Fern,35.99534084988484,-78.89990613464555,Bar
South Durham,35.996653,-78.9018053,The Durham,35.9970358,-78.9009182,Hotel
South Durham,35.996653,-78.9018053,The Roof at The Durham,35.997088285242654,-78.9008661349561,New American Restaurant
South Durham,35.996653,-78.9018053,Letters Bookshop,35.99619583008316,-78.90299240661346,Bookstore
South Durham,35.996653,-78.9018053,Hairizon,35.996844936096544,-78.90388497379365,Cosmetics Shop
South Durham,35.996653,-78.9018053,YMCA,35.998345782566375,-78.90106635813682,Gym
South Durham,35.996653,-78.9018053,Durham Downtown Plaza,35.99666308011502,-78.90166544694569,Plaza
South Durham,35.996653,-78.9018053,Mateo,35.99696541029861,-78.90484943855901,Tapas Restaurant
South Durham,35.996653,-78.9018053,Taberna Tapas,35.9964818031513,-78.90343846049369,Tapas Restaurant
South Durham,35.996653,-78.9018053,Criterion,35.99686130807033,-78.90392589508129,Pub
South Durham,35.996653,-78.9018053,106 Main,35.99488375244604,-78.90046613826269,Cocktail Bar
South Durham,35.996653,-78.9018053,Pie Pushers,35.99536386965163,-78.90144736010838,Pizza Place
South Durham,35.996653,-78.9018053,Dashi Ramen / Izakaya,35.99697549014084,-78.89925774870035,Noodle House
South Durham,35.996653,-78.9018053,The Pinhook,35.99534689127459,-78.90148132042331,Music Venue
South Durham,35.996653,-78.9018053,Rise Biscuits & Chicken,35.99942027230685,-78.9017833263893,Sandwich Place
South Durham,35.996653,-78.9018053,Durham Performing Arts Center (DPAC),35.99370105976736,-78.90219045891689,Concert Hall
South Durham,35.996653,-78.9018053,Littler,35.99534717368363,-78.89989296217404,New American Restaurant
South Durham,35.996653,-78.9018053,M Tempura,35.996176,-78.900433,Japanese Restaurant
South Durham,35.996653,-78.9018053,The Exotique,35.995936,-78.90271,Fabric Shop
South Durham,35.996653,-78.9018053,Ninth St. Bakery,35.99657809292867,-78.90323726910074,Bakery
South Durham,35.996653,-78.9018053,Dos Perros,35.99574397229141,-78.89984896401562,Mexican Restaurant
South Durham,35.996653,-78.9018053,Bulldega Urban Market,35.99593607009928,-78.89954966723975,Gourmet Shop
South Durham,35.996653,-78.9018053,Pour Taproom Durham,35.9966903927447,-78.90141546999065,Beer Bar
South Durham,35.996653,-78.9018053,Dolly's Vintage,35.99595561463535,-78.90246956961246,Thrift / Vintage Store
South Durham,35.996653,-78.9018053,Durham Farmers Market,36.000479640373854,-78.90158052784048,Farmers Market
South Durham,35.996653,-78.9018053,M Kokko,35.997319098691754,-78.90122791985068,Korean Restaurant
South Durham,35.996653,-78.9018053,The Counting House,35.995702,-78.901745,American Restaurant
South Durham,35.996653,-78.9018053,Durham Central Park,36.00044415330398,-78.90150315940431,Park
South Durham,35.996653,-78.9018053,Nanasteak,35.99367788283662,-78.90287801117223,Bistro
South Durham,35.996653,-78.9018053,Beer Durham,36.000486178141074,-78.90333476248249,Beer Store
South Durham,35.996653,-78.9018053,Pleiades Gallery,35.996931459940804,-78.90347603532645,Art Gallery
South Durham,35.996653,-78.9018053,Bar Brunello,35.994817,-78.899889,Wine Bar
Southwest Central Durham,35.996653,-78.9018053,Carolina Theatre Of Durham,35.99786067397571,-78.9026372029063,Indie Movie Theater
Southwest Central Durham,35.996653,-78.9018053,The Parlour,35.99657512589933,-78.90190672123656,Ice Cream Shop
Southwest Central Durham,35.996653,-78.9018053,Pizzeria Toro,35.99699792536753,-78.90371564609923,Pizza Place
Southwest Central Durham,35.996653,-78.9018053,Alley Twenty Six,35.99696599389529,-78.90054189256412,Cocktail Bar
Southwest Central Durham,35.996653,-78.9018053,Toast,35.99692684708369,-78.9038939667802,Sandwich Place
Southwest Central Durham,35.996653,-78.9018053,M Sushi,35.99726294142017,-78.90119537719394,Sushi Restaurant
Southwest Central Durham,35.996653,-78.9018053,21c Museum Hotel,35.9959681,-78.9018033,Hotel
Southwest Central Durham,35.996653,-78.9018053,Viceroy,35.996744177098975,-78.90364961985031,Gastropub
Southwest Central Durham,35.996653,-78.9018053,Durham Arts Council,35.99774667343413,-78.90350016747641,Performing Arts Venue
Southwest Central Durham,35.996653,-78.9018053,Loaf,35.99573832823774,-78.9006961340131,Bakery
Southwest Central Durham,35.996653,-78.9018053,Bar Virgile,35.9946899373782,-78.90086783404224,Cocktail Bar
Southwest Central Durham,35.996653,-78.9018053,Bull City Burger and Brewery,35.99553393233484,-78.89982835242189,Burger Joint
Southwest Central Durham,35.996653,-78.9018053,Rue Cler Restaurant and Bakery Cafe,35.997086,-78.89976,French Restaurant
Southwest Central Durham,35.996653,-78.9018053,Luna Rotisserie & Empanadas,35.99535392596293,-78.90091941849829,Peruvian Restaurant
Southwest Central Durham,35.996653,-78.9018053,Crossfit Durham,35.99701621628278,-78.89984378234959,Gym
Southwest Central Durham,35.996653,-78.9018053,Lucky's Delicatessen,35.99701524628342,-78.90459717257764,Deli / Bodega
Southwest Central Durham,35.996653,-78.9018053,Copa,35.99507,-78.901173,Cuban Restaurant
Southwest Central Durham,35.996653,-78.9018053,Unscripted Durham,35.9963971,-78.90122079999999,Hotel
Southwest Central Durham,35.996653,-78.9018053,Atomic Fern,35.99534084988484,-78.89990613464555,Bar
Southwest Central Durham,35.996653,-78.9018053,The Durham,35.9970358,-78.9009182,Hotel
Southwest Central Durham,35.996653,-78.9018053,The Roof at The Durham,35.997088285242654,-78.9008661349561,New American Restaurant
Southwest Central Durham,35.996653,-78.9018053,Letters Bookshop,35.99619583008316,-78.90299240661346,Bookstore
Southwest Central Durham,35.996653,-78.9018053,Hairizon,35.996844936096544,-78.90388497379365,Cosmetics Shop
Southwest Central Durham,35.996653,-78.9018053,YMCA,35.998345782566375,-78.90106635813682,Gym
Southwest Central Durham,35.996653,-78.9018053,Durham Downtown Plaza,35.99666308011502,-78.90166544694569,Plaza
Southwest Central Durham,35.996653,-78.9018053,Mateo,35.99696541029861,-78.90484943855901,Tapas Restaurant
Southwest Central Durham,35.996653,-78.9018053,Taberna Tapas,35.9964818031513,-78.90343846049369,Tapas Restaurant
Southwest Central Durham,35.996653,-78.9018053,Criterion,35.99686130807033,-78.90392589508129,Pub
Southwest Central Durham,35.996653,-78.9018053,106 Main,35.99488375244604,-78.90046613826269,Cocktail Bar
Southwest Central Durham,35.996653,-78.9018053,Pie Pushers,35.99536386965163,-78.90144736010838,Pizza Place
Southwest Central Durham,35.996653,-78.9018053,Dashi Ramen / Izakaya,35.99697549014084,-78.89925774870035,Noodle House
Southwest Central Durham,35.996653,-78.9018053,The Pinhook,35.99534689127459,-78.90148132042331,Music Venue
Southwest Central Durham,35.996653,-78.9018053,Rise Biscuits & Chicken,35.99942027230685,-78.9017833263893,Sandwich Place
